time,vibration,temperature,pressure,torque,current,rpm,anomaly_score,rul_prediction,failure_probability,health_index
8232,0.6759257682698862,48.03200741250081,103.1683443586914,47.61854738132227,11.146185065577356,1481.8821856645184,0.2778070654419839,2164.8215,0.8533333333333334,0.21943693978348644
8233,-0.5215330840206731,47.73213270733711,101.04711564502766,50.466952445945374,9.344534265067065,1491.801460474709,0.27617990251776414,2160.0403,0.6866666666666666,0.2244868195135175
8234,0.2675515984303226,52.80073329078857,99.51970282360809,49.07126923934665,10.86498948261196,1492.1515142516257,0.2762293012373702,2175.1938,0.7333333333333333,0.22509159250681582
8235,0.08864990122893407,49.09003098690941,105.76601237830926,49.843255641643346,10.356268713996014,1489.0281072491316,0.27829588889692036,2152.5894,0.12666666666666668,0.21722947696748318
8236,0.020471541474261667,49.47981007090661,101.96650362036121,49.29943027470619,10.806508777690787,1513.571619653532,0.2761909409983112,2140.4548,0.8,0.2234616651096722
8237,0.23807014875253663,55.53963645853891,102.421121569748,51.698957890552634,10.483153567238825,1511.9871689035526,0.2777984142125018,2146.5354,0.7933333333333333,0.21854143175301805
8238,-0.030284633888609414,51.7231110144684,101.79555230123674,48.374793336013084,11.489944830926065,1507.407445290996,0.27499605384521736,2145.2153,0.6266666666666667,0.22758777984877887
8239,0.4325874319906313,48.537901687501744,103.3272549828969,50.62019183655258,10.493735743819702,1473.5839009423132,0.2758087260933543,2125.6802,0.8266666666666667,0.2239583200115714
8240,0.500094967540292,48.83385818260049,99.55848842102718,49.653213805943366,10.799331169211662,1485.7013334219946,0.27692520971472456,2120.5154,0.9266666666666666,0.22006674424136108
8241,0.4746691973321131,53.1448071904809,102.09268712372162,49.08997781831331,10.773290455435639,1494.4676343526207,0.27592213406116173,2111.8367,0.7066666666666667,0.22289028338347938
8242,0.8042512143928596,54.13913122536271,102.04899406785796,52.18505025675739,10.137646434305562,1536.5229516524178,0.2779462862730182,2112.9512,0.18666666666666668,0.2163642247931416
8243,0.04450564129537882,47.83093326508414,102.80567689930479,46.74343541796982,10.058585221049487,1488.2819189601057,0.2748898876773519,2125.3333,0.7533333333333333,0.2269287735183066
8244,0.5113822575640473,51.68605341633675,102.88990186957362,50.35925209403384,8.184602857486558,1502.8099412377373,0.27725641321725647,2151.119,0.8,0.22053548804021283
8245,0.3373292038409738,52.18246631871585,103.1150665242703,51.86444093849775,10.35104523037619,1527.4197125672085,0.2752690103852194,2173.749,0.7666666666666667,0.22814138336768242
8246,0.015500441090980255,54.04948784633352,100.8578570639378,49.944859727307204,9.824263998317967,1521.6174665696217,0.27341535777688875,2179.261,0.8733333333333333,0.2344477029502891
8247,-0.23487948976898293,50.704220477663625,97.76842972478264,52.11930150696072,7.8808033142580785,1466.942750370458,0.2729232895209016,2193.4114,0.7866666666666666,0.2367625974577347
8248,0.5546072820579907,57.59330789939766,97.37455548545485,49.64015605850702,8.945370949562442,1491.9047938506997,0.2749032682573121,2190.3945,0.8,0.23017151104945094
8249,1.1407059364449326,54.37959584485536,101.6063517404284,50.63994570616603,10.537001561104605,1470.9186768169877,0.27483130854501314,2190.4355,0.9,0.2304075960688859
8250,-0.3685905729344604,49.92231160035756,100.97820790471789,48.64027627075491,9.04082526286569,1549.3536211865573,0.27563113600526873,2202.7742,0.86,0.22842985009716033
8251,0.7804891759785764,56.497530564031386,105.10114893616583,48.690824912263196,10.138307345429462,1516.105982949608,0.2736541950404468,2188.3286,0.6266666666666667,0.23412903587129907
8252,0.30096529732819666,55.40452525416544,99.2758416981766,50.41557786483367,9.712150084702111,1537.8531529204192,0.27436133699517645,2204.611,0.8933333333333333,0.23265190818750614
8253,0.6079498236537877,50.31244907347537,97.36975081342325,49.343823264610194,10.841863515995565,1464.6736158404187,0.27257314261492127,2188.2603,0.8,0.23764106098176974
8254,0.270855720320319,56.128638019375856,101.71054842610287,48.85865352620034,10.23111313968338,1480.4951887395646,0.2726328382263598,2187.3232,0.8,0.23739961030441487
8255,0.5935437846812616,51.495791891388635,98.2107027525935,49.61171071328506,9.751212705415172,1535.9219377380225,0.27498995240563323,2171.6685,0.7866666666666666,0.22894376358493906
8256,-0.09327033469675128,55.02504941115098,99.17861536336426,48.43771481639853,8.501010800251724,1497.0395157903565,0.27456288535246576,2147.1367,0.74,0.22909344740694487
8257,0.9926864511110916,50.56307617130776,100.8821798176948,46.042702523367375,8.865078164535417,1507.9796055316915,0.27490328382177204,2129.3647,0.6666666666666666,0.2270888348673583
8258,0.6889563601567092,51.795793647995595,103.21144168227252,51.37237832702412,10.886779690911332,1498.25328146763,0.27531700548616383,2135.593,0.7733333333333333,0.2260580511685797
8259,0.7967318534053358,48.08136519015786,101.12651830256664,50.353705293021136,9.758962131949398,1494.8921831652406,0.27559563945504734,2133.246,0.6666666666666666,0.22503341316758801
8260,-0.5288576096768987,48.40011498781651,99.47667445427469,46.42629325938776,10.019478608013545,1504.4926551215892,0.27612988160932,2133.7446,0.78,0.22332128276462015
8261,-0.2213885263333571,51.39592085246425,103.50852746287484,50.15325065521972,10.377798665823294,1486.7909392895824,0.2768267446762145,2151.4546,0.7866666666666666,0.22194968033875329
8262,0.3550606729406598,55.20735837138916,100.83935281634949,50.33704907380668,10.701119825012313,1476.4237982938644,0.277372709831205,2173.146,0.62,0.22126988999245967
8263,-0.27116970770087057,54.77829437675258,98.75179745180473,48.476145589631,11.307490658646406,1457.8441728210594,0.27910372324129723,2161.4253,0.7,0.2150487793152584
8264,0.03612582079481125,49.75858599448953,96.12981964977467,48.07045168546081,10.557119665814561,1521.127067486088,0.27778374066242273,2140.2976,0.7933333333333333,0.21827408607465382
8265,0.3897445258390391,50.107649124611356,98.62097363355122,50.42238523189224,9.78671329648924,1502.1305172300845,0.2790746264293792,2144.0564,0.84,0.21426609358251336
8266,1.4811292993097933,49.034828288683144,101.52768121495602,50.72694386550036,10.938780337931297,1529.2597180699026,0.2805023338244925,2144.8313,0.8666666666666667,0.20966246695718288
8267,0.041678518509805196,52.361748185630866,97.78700218355634,54.13372558858468,9.69239432902649,1513.286219122937,0.27895049345776113,2138.6206,0.7533333333333333,0.21439520859325473
8268,0.7957171089111283,53.42426120894228,103.3907580713258,50.1185829989322,10.70312107559953,1491.740835046952,0.27702303886322266,2139.4539,0.7866666666666666,0.22070520042116798
8269,0.12591404947620477,51.156998733048944,98.0331112159536,48.49160714340288,11.362959973420358,1525.7682859929837,0.2802600027192776,2148.3386,0.76,0.2106276576809447
8270,1.0831472847584873,49.329416418800015,103.12282130159844,49.318648863731795,10.346509771512439,1499.5400702127927,0.27897752819526067,2136.5671,0.5066666666666667,0.21420356715231625
8271,0.9217846449450493,47.72940536223685,98.7985365620617,51.56736633906396,9.590868238421754,1504.6464297923203,0.2794553305674504,2115.8843,0.08,0.21160510011239086
8272,0.48257555927736406,49.396955932941694,97.70561765412992,50.41943025909969,10.843461703412487,1448.4721585447437,0.2815761090511996,2124.1394,0.8133333333333334,0.20512549700766586
8273,-0.18194310246833412,56.08030663603084,99.40643966961413,48.446973021191425,10.32770727903897,1483.448047348183,0.2832272476338116,2140.818,0.8466666666666667,0.20059859959096688
8274,0.06663163489619695,47.50588967984847,99.31429752830778,48.00992066554569,11.45419429152963,1537.1165103693015,0.28199159496587395,2167.6047,0.92,0.2059698230482977
8275,1.1855185342976777,51.80164766620547,101.3280216509026,48.350035205221495,11.922629756598493,1508.7281017078974,0.2797291781683963,2160.7678,0.43333333333333335,0.2129816506888889
8276,0.2681560110959286,48.237556244348056,105.0552145376047,48.71662648917304,9.250718910074776,1492.0077930650632,0.2816143551491106,2163.1536,0.88,0.20697173575867273
8277,0.19469203791115997,46.53496985363878,103.83466008359986,50.56028391903381,9.99170361363594,1530.0017164067197,0.2790713830801813,2151.2979,0.74,0.214642412006408
8278,-0.23417898013072036,52.83738149575885,101.49985052693718,49.37659041713947,9.855814315608946,1484.9886536257063,0.28236073112053844,2159.6985,0.8866666666666667,0.2043700754044827
8279,0.2958517463586502,53.470292693480204,101.77614302601062,50.983382353574754,10.70523385330044,1518.0549242691075,0.2791517245064324,2177.138,0.74,0.21568633440129248
8280,0.810524390333428,49.157660510674205,100.61097308380917,48.16551009776941,10.314976493741256,1512.470018049846,0.2823806326167431,2180.5098,0.4066666666666667,0.20535653765010947
8281,0.37397962176164135,48.34328063570802,94.60512332736836,51.39814083676261,9.18340468247293,1498.605709688495,0.2823108082485825,2204.504,0.8666666666666667,0.20679554870935146
8282,0.24345263670724948,56.564232765483034,100.32386414914282,47.41940131099029,10.870365275841941,1505.0459606094978,0.28126385551765043,2202.0994,0.7733333333333333,0.21007868993210949
8283,0.052527100763828605,49.83435826427373,97.97671154819486,51.439855495017355,9.65665833744991,1499.2972109837178,0.2843576847833885,2200.4783,0.9733333333333334,0.19993595489666893
8284,0.15289791436661054,50.95909660122254,103.11064763801828,49.8342806765755,10.57012490789273,1504.1272730079154,0.28438071865502945,2207.1182,0.88,0.20019643876891402
8285,0.24546697779453655,52.32451029321464,100.32970702015336,52.71927405338965,11.497436424539458,1521.6760978329842,0.2818759468020114,2205.4282,0.8666666666666667,0.2082563705725799
8286,0.44102364701961333,50.222412347812984,98.67011547538031,50.0374816113244,10.441579848283562,1522.9297156721311,0.2850357280277906,2190.9038,0.9333333333333333,0.19724741889429376
8287,0.5105150595202606,51.791893590795716,99.05392074698578,48.84038601412405,10.106370707824587,1496.627458553581,0.28351142177519234,2166.6882,0.9266666666666666,0.2009811893771991
8288,0.5909109095455537,54.62073553389259,98.9208937580967,52.48718878833707,9.57347797785772,1495.2137284797739,0.28471765372169183,2150.933,0.9333333333333333,0.19626283849663717
8289,0.16721333054804707,56.76474094662945,101.62802834239139,51.22250380838082,11.224645960882484,1502.7230588873497,0.28467583041249156,2157.6238,0.9466666666666667,0.19673679490278012
8290,0.2675964005109852,49.35982210303867,104.96906992395296,52.746614939760846,12.462326939492351,1509.170934254865,0.2837472416813707,2151.3574,0.8866666666666667,0.19943996373022055
8291,0.19677305119123367,50.0867093907142,102.33235395339557,50.217245288547126,10.457448670032068,1499.0322760885529,0.2798162574199636,2150.2866,0.6733333333333333,0.2121690760383269
8292,0.5400147560856623,50.084621790320064,98.63123593268705,49.59229110929639,8.98471985402787,1509.07137366016,0.28398878535808514,2170.846,0.92,0.19963885681419768
8293,-0.31297103852348607,47.835624356842665,104.59836644019813,48.336354996968346,10.147054069316154,1515.5807541760107,0.2851341579837832,2174.6045,0.9333333333333333,0.19610405955565718
8294,0.3747117383439905,55.21694606384546,101.60397468611387,52.93142030958258,9.300360046379911,1504.7458657903196,0.2836894567272446,2173.8208,0.9266666666666666,0.20076250905727283
8295,0.46693341241568137,53.07051129674806,96.24123229691631,49.931600031838165,10.390115537054012,1515.7195191783871,0.2851462635520591,2178.1184,0.9066666666666666,0.1962421811018471
8296,-0.007908657641319483,50.59131819235232,102.83062062039306,50.77141849644186,9.827929878109282,1528.8123472068448,0.28282714678085696,2164.0415,0.98,0.20307270239909436
8297,0.2997323180552565,55.86606905382313,103.32656258667046,51.26062664558246,9.801301293418092,1536.023929923975,0.2840871551107829,2171.872,0.9866666666666667,0.199370793744521
8298,-0.08258594255244178,57.32238810266874,101.54035308060757,51.66525319756784,10.967301895115384,1497.636734861793,0.2806096987887619,2184.6443,0.05333333333333334,0.2113242899126585
8299,0.6724669275454408,51.62893478755586,101.14845407724066,48.52855257060089,10.549158684933742,1492.4845583194956,0.2808650719055747,2197.3489,0.6733333333333333,0.21113555128839911
8300,0.30733360285624417,55.37088548751713,97.77670677436645,51.275292224178784,11.184906353515359,1490.2147918881103,0.28227434815506086,2202.223,0.8666666666666667,0.2067989052226798
8301,0.44915587792339384,47.523338164241956,102.81182473835304,48.918553512936064,10.445777809161399,1507.7170494832396,0.2813756451390308,2207.1936,0.7933333333333333,0.20997247370753364
8302,0.5731988276764167,49.96154257000263,97.71852965166222,47.58299233879241,10.474769407321016,1535.8036856462609,0.28305154487164186,2197.0938,0.84,0.20401245457525052
8303,-0.1398538491416771,47.74831062840984,102.95556708615287,50.79970725439337,9.417936942053132,1512.222006003023,0.28205851367779616,2196.5488,0.7066666666666667,0.2072141699816426
8304,0.407782532905007,51.37703127553185,99.98299786379785,49.86547753494584,10.125737732545243,1504.916347807057,0.28324406954673653,2224.5435,0.82,0.2047728681895506
8305,0.8148207331860147,51.89204536938308,100.74648553267087,51.05517375438443,9.505329096744882,1504.2591357046244,0.2822144424944028,2215.9648,0.7,0.20768780896106437
8306,-0.19603064516603408,47.274945933682815,101.00900625286398,49.52541680362525,10.292081762554238,1496.0417575723036,0.28355630909081014,2236.5579,0.8466666666666667,0.20436434395370856
8307,1.0305829125908748,50.821041633112664,100.99142550641447,48.26512052821881,10.119936752850547,1536.5628412353851,0.2795478486209118,2249.1384,0.9133333333333333,0.21803493058552315
8308,-1.0843994676779793,50.34560940274828,99.57434140691753,52.17904077187629,11.448006290119912,1508.1025468704793,0.28277751183311567,2249.7798,0.6733333333333333,0.20756476061561796
8309,1.0294894322685069,54.280107298968204,101.15657300781987,50.518191032347566,10.11656629917076,1512.9324542592315,0.27981872213891185,2251.5955,0.9133333333333333,0.2172781793596138
8310,1.6139324903871917,54.89853538496568,100.56723811569047,48.426608430910605,10.472736751171558,1517.60380086715,0.2794390984113741,2252.4038,0.92,0.21855351712955562
8311,-0.043465632077820726,49.05594316127309,96.87774767025809,52.57662259720903,9.554680677366,1481.591810137551,0.2800132058653454,2226.9363,0.7133333333333334,0.21540020041674324
8312,1.2415574077163567,47.51214969251123,98.93292246462764,50.75217880901002,9.88647360108586,1523.7711531525476,0.2789146696776862,2229.1724,0.72,0.21908548897064778
8313,0.21184006544492456,52.206145636727854,99.60380518141253,50.52053673653561,10.156121748545932,1483.2995183863845,0.2770084897933441,2231.4263,0.84,0.2253980539567545
8314,0.9063226029954824,56.40267497296572,101.52781538295382,49.10539084834899,10.521024421877357,1499.0235588299597,0.28248909698239305,2212.2034,0.7733333333333333,0.2066046682453484
8315,-0.07302112763033791,54.27662639487807,100.3822659619843,48.80168201676501,9.979613020811742,1482.012199078751,0.27990279881052116,2213.3374,0.6466666666666666,0.21507235743884756
8316,0.926720536600649,47.74172823893933,98.40392548540459,49.06099889963634,11.666367299400346,1557.831355277878,0.2792259036467326,2212.0496,0.6666666666666666,0.2172084992344374
8317,-0.07632116599928762,49.99577349011338,103.25559610705517,51.11727817056444,9.42144190786712,1502.9223261414184,0.27873464966869554,2205.945,0.43333333333333335,0.21849767676145804
8318,0.16858883457542492,50.148706406745646,102.27864104683584,48.51941283252695,10.586395632191076,1524.3683731222568,0.2801686583166314,2197.7568,0.28,0.21342082451665295
8319,-0.1993906987662249,57.238255925862376,99.62979094923529,49.514664529033695,10.488575921250677,1517.8481062587646,0.27886538083341383,2194.8726,0.7333333333333333,0.21751328076205917
8320,-0.5288326904898732,49.96207224122026,99.3619813174784,49.20921859538466,9.290647969114005,1472.110804305234,0.27878987116250165,2187.8574,0.7733333333333333,0.2174044964934982
8321,0.1280400765235194,47.535764648401965,103.78919669401891,50.49656688428939,9.677653530371346,1512.170376323225,0.2806348671708226,2205.2349,0.7333333333333333,0.21228247866560873
8322,-0.2961522859700334,51.47993795111853,99.31224727863376,50.792843664414534,9.981857046730715,1521.4707430141852,0.2810829717339654,2207.6125,0.7,0.21094538011332498
8323,-0.031649758405292994,55.17158159219191,99.80403986990402,51.33394268676554,9.838034489286118,1500.6577674396053,0.27750487364976484,2185.871,0.72,0.22148285220456304
8324,0.16703688722976096,48.22730896473938,100.096574411503,52.35712523589915,11.122181509568602,1467.582415503399,0.2783865957521105,2189.884,0.68,0.21881827423607275
8325,0.803051802694683,52.485136345977544,100.48194480177142,51.49201545749636,8.806446989687016,1506.3948699834045,0.28128763433842985,2168.587,0.5,0.20830864365575064
8326,0.10044810993471665,54.47382386645998,101.15983725487905,49.449491328986284,8.749538328337735,1509.4554014186972,0.28071157765402127,2162.5933,0.7866666666666666,0.2098791796507245
8327,-0.3082741909851822,53.00183373129836,102.02443512586501,49.40164348372637,9.563808375046637,1521.725622816254,0.28385741709711065,2169.484,0.88,0.1999972555483478
8328,0.15340343781879268,56.774141999784916,101.85798327353717,50.39572200466135,9.611386017116432,1516.008733558216,0.28012634744027903,2178.044,0.8533333333333334,0.21256271251908515
8329,1.3064946079145963,56.709384649607856,103.3943355289341,49.97631834503873,10.067723255474114,1504.0966156419688,0.28173117566843797,2171.3699,0.7933333333333333,0.20700685105911054
8330,-0.2759299453688956,53.79594758086533,102.3688239126031,51.641551305925745,11.982341747788107,1536.4315680993568,0.280204184350854,2172.458,0.86,0.21202744807154766
8331,0.5609487345356048,54.321086524557145,103.15614344282318,50.52075372787688,10.036676618958833,1495.1812805011793,0.27743376051353463,2162.2078,0.6133333333333333,0.22051887593524827
8332,1.1211999307521112,48.776448836591854,98.90513140051485,49.59568346746396,8.438674576131252,1504.5628788685094,0.27617848035050674,2129.854,0.9066666666666666,0.22296673510438325
8333,0.714248365788867,51.01173602892134,98.57149404333667,45.30416339445134,9.064952943433974,1477.309101958075,0.2802965824623746,2146.2886,0.86,0.21040515558139294
8334,0.34233914986789926,54.30182885840037,100.85788964891836,52.140017356439195,8.788225255296663,1487.8617561760575,0.27981717828375724,2135.185,0.84,0.21140329103320132
8335,0.34261481613223976,52.50873642730573,104.8898304479515,48.76076946732969,9.60612508904118,1485.827733076263,0.2806763952569107,2129.282,0.7866666666666666,0.2083110398266062
8336,3.6287712800771206,52.58460428218227,96.73573466860093,50.76162112567426,9.139215174935046,1497.098030992725,0.28061849492110846,2155.1653,0.7133333333333334,0.2098066946247223
8337,0.485762433253332,47.34575322557916,95.14563137815495,50.71981301052784,9.869554044652064,1487.1642065028911,0.2810154067318621,2140.6826,0.13333333333333333,0.20778445388978106
8338,-0.028746118556296052,51.5579620460827,100.02859141035502,53.10837138873669,9.55522768920105,1505.5484232987155,0.27906890778637783,2140.0076,0.8333333333333334,0.21408018654271194
8339,0.5992658019198329,48.30952443416051,100.19971568487962,50.89565568476519,10.160530398740637,1499.4666959464612,0.2823975616355868,2132.8577,0.66,0.20289457598979155
8340,0.08320668246755897,53.13305916776312,104.48764985356014,48.51287865163489,9.890717126048212,1480.6710617519102,0.2806723408009873,2131.6692,0.78,0.2084448047374476
8341,0.016871301866320743,53.36516361281363,103.77200828776726,50.15043917080931,11.4142613795664,1487.737065818133,0.2815047492382926,2142.5396,0.88,0.2062869528227762
8342,0.9936027268592493,52.34184490923141,102.36833873273856,47.55846425441231,10.081830404447569,1494.39395898953,0.28200540249035866,2154.9517,0.9666666666666667,0.20528580400565172
8343,0.7560628407957197,54.758724891281766,97.5205752745473,49.919044887160666,11.32812855899617,1500.8349138804492,0.2822835233945581,2163.0442,0.9,0.2047901343839928
8344,-0.46019845840770424,48.062922694564975,100.17451852361344,47.83263396728697,10.96603334526625,1520.882387331486,0.281427201939222,2150.7014,0.9866666666666667,0.2069513775189573
8345,-0.08518147770471035,50.16636515276218,99.38332839845462,49.47117855266624,10.111127221054646,1482.91118744871,0.2819792915629256,2171.891,0.4866666666666667,0.2062263389946521
8346,0.26202677300930605,53.77920539811767,99.92405367997569,50.048063028547,11.045751182547836,1506.1433260102303,0.2844209753679939,2155.4268,0.92,0.19745459091276318
8347,-0.10099989275927301,50.295552345391314,98.98285770404684,50.75237999321652,9.306724949725012,1511.1598021580457,0.2824910503143655,2161.2844,0.8266666666666667,0.20402639067012146
8348,-0.03772449539138234,53.07396067188932,100.99534092806559,51.812319746451514,10.370366356106357,1519.3439379286576,0.28527724672471044,2157.9011,0.9866666666666667,0.19479505195076552
8349,0.7043454269134249,53.831184522247185,101.33765825792428,48.11428316516734,10.92299319279679,1486.086509397204,0.28475718337548417,2152.2734,0.8333333333333334,0.19620199515623876
8350,-0.20843372902788215,50.17181769419279,99.3159489682444,52.23204736258338,9.455109083098954,1508.1757979859585,0.2861485327194889,2147.235,0.78,0.19142297415822307
8351,0.30599223545501447,53.22163775146361,96.52837266655482,51.278959361482904,11.138984067367087,1516.5664327005902,0.2852461535600278,2155.1016,0.9266666666666666,0.19475475946811344
8352,0.5534280837264346,47.841777136284435,104.20377643839308,50.31188914564447,9.794528029484198,1490.5855974763351,0.2846640935951659,2151.8215,0.8666666666666667,0.19648188590533489
8353,1.322856737642882,54.7231340797183,97.13326453357017,51.63378666186067,9.719390399247818,1497.9856941189075,0.2854379736159305,2147.0615,0.86,0.19372486964818747
8354,0.4824100573517352,47.55477448988343,101.8730262707523,52.97319421347294,10.090945317139262,1517.502070344197,0.28575655990254395,2155.478,0.58,0.19311397928316343
8355,-0.2363417855193793,56.14183779311261,103.28895430203124,50.61896105217909,9.898474596853042,1444.865381352195,0.2834726588381653,2147.387,0.8333333333333334,0.20013232693001448
8356,0.6608857530585444,49.232257717191196,101.0803135979209,51.82821491693415,9.031062344550504,1508.5385799697851,0.28692190295438963,2129.1833,0.9866666666666667,0.1879962438598145
8357,0.6575659705383243,51.76441905152892,102.3021674484544,50.04576197629629,10.649457735932641,1511.2481307821492,0.2880135491800672,2146.7124,0.8933333333333333,0.185331701370058
8358,-0.6716918680210788,49.85740207095823,97.18672320914845,52.33098580347386,10.314236820999529,1505.3360313152705,0.2823689908933808,2170.6077,0.8533333333333334,0.20489424542938872
8359,-0.36118478443091684,54.19623388122008,99.99760334131705,51.132074302245286,10.53690360494315,1484.7435599791806,0.28641435952973004,2164.6228,0.8866666666666667,0.19143678212569593
8360,0.8361594654565301,54.39026425432032,102.80137941590971,48.66213023066633,10.592392764663048,1530.0860219555789,0.28850884222456363,2169.2864,1.0,0.184861268849074
8361,0.4140041861375025,47.640445991539096,99.18433557901834,48.09500114462001,10.700283348577237,1509.806877343795,0.2852226167425976,2155.1077,0.9066666666666666,0.19483161193886378
8362,1.0534167830479246,52.641735813339906,100.3115555687878,54.544213047825586,9.943478424639194,1504.1458680136282,0.28499609737752857,2161.8584,0.9466666666666667,0.1959092077169649
8363,-0.04162820231739739,51.07532234340437,104.10590304404617,51.84343501225093,9.040301725027039,1506.5587535270124,0.2897971066524808,2152.8218,1.0,0.179840326108424
8364,0.7500840755098626,55.43734567613374,100.24272292828144,51.478469879023315,9.935989609307265,1518.4465133627634,0.28812321423649967,2156.7124,0.98,0.18548019289363316
8365,1.1397541653206456,50.74962385861562,104.0207147377865,49.64178370122223,9.806514236065809,1517.1943319600714,0.2871283314051673,2146.748,0.9933333333333333,0.18821215047756507
8366,-0.1431176802099406,55.80312942107085,104.1294765409567,50.21933407817892,9.742862923083315,1512.934468654317,0.2880337601593542,2144.82,0.98,0.1851704010928416
8367,0.5054093483013319,49.53841930633476,98.9876583991923,51.2660371564927,9.168928659875291,1524.6968579147526,0.28723553909140753,2168.8867,0.9866666666666667,0.18898175631947467
8368,0.23067962093986139,50.91424015051771,100.74381470700061,49.316346287630125,9.948212554604678,1509.0432573148819,0.2880554086663177,2186.3682,0.78,0.18719860719363862
8369,0.5267380863597376,54.292989442294804,102.80009788033674,52.795278258908034,10.064905473531443,1505.5640570612672,0.2903052211736448,2177.939,0.94,0.1794566622456394
8370,0.11582891317282584,46.34094175241195,104.34286038039762,50.42325068108118,9.218132204291813,1490.010544770855,0.29009960088756787,2168.8853,1.0,0.17966801860113146
8371,0.6802667410837049,49.376107974354,100.47183212300553,51.14667090562122,10.508773818924228,1525.8395696374066,0.28844792493588645,2156.5906,0.9866666666666667,0.1844181096486851
8372,0.585442319052778,51.138531261657235,99.56590925962153,48.468269028819925,10.1979817287451,1504.1477087683015,0.2905408105001404,2162.7764,1.0,0.17792468008427492
8373,0.5181229452882974,48.952808641947925,99.08851692941126,48.083751357400914,11.154363248027128,1509.5681715845599,0.2916504352380436,2146.7827,1.0,0.17350843929332027
8374,-0.5356348020617259,56.284570692271245,102.7806395826817,50.75924874556106,9.535522138897761,1509.8306980366754,0.2892450771973763,2148.4624,1.0,0.18141528766671744
8375,0.22378971981972773,47.767326574361704,99.99948452681072,49.269345636643884,9.334333944358262,1496.1385912934759,0.29081478081548073,2150.0247,1.0,0.1763896662483126
8376,0.6866928693784432,47.163769852589674,105.12288399650423,51.17688455791194,9.613668033384794,1512.548362095823,0.2903920925575344,2146.3296,1.0,0.1775775647485161
8377,0.502669994253105,55.188407427725835,104.05215382849147,49.142397151024824,10.869948540686957,1505.565736071669,0.2897224529587337,2149.3818,1.0,0.17990934545405418
8378,0.3880622225312756,55.07522437429378,100.00663900071677,49.71117579791521,10.921407364730685,1520.597085126136,0.29035014676978865,2168.4192,0.98,0.17882971535435982
8379,0.7776353726778734,53.701093475370484,100.47372354941868,50.60403725372665,10.414346992751682,1487.8239762566113,0.29084577048718907,2157.0193,1.0,0.17664218979269075
8380,1.6766387682436013,52.44022551552819,98.55842464571397,50.16956445671111,11.781123197443693,1511.1758345705405,0.2910716996106974,2151.051,1.0,0.17560603130486407
8381,0.18710038666655762,55.81881728550018,99.22134604734069,49.56847042032181,8.829762477871334,1519.5450114390717,0.28718465431207574,2171.3445,0.9933333333333333,0.18927136302372544
8382,1.2323747456363994,49.265599569732,101.73352778225404,50.52123149747557,9.855896049289269,1510.316858862504,0.2893981842495288,2164.669,0.9933333333333333,0.18173599302969234
8383,-0.5971647061908232,55.2684001354334,100.21113417410574,47.9572831751217,9.878705051212284,1518.8494549406716,0.2892641739242469,2176.266,0.84,0.18275755427016277
8384,0.1535645848549882,53.98094047174811,99.28206923004852,51.74925676682981,9.74296563329845,1530.7397080856533,0.2885661685898783,2171.9048,0.9733333333333334,0.1848071115349862
8385,1.5001609991140292,48.52008935924823,106.81130509508452,51.684511432159766,10.95406644903677,1497.9067693641334,0.28570469824989897,2168.845,0.8466666666666667,0.19395780017915515
8386,-0.04960919462380026,48.56101662379749,103.2301583677109,50.14597324081602,9.850532069514587,1472.6297669631215,0.286716540713224,2176.2783,0.9933333333333333,0.19104283948257844
8387,0.3792733695258499,52.49510388354533,105.6849768611507,50.27101027701952,9.509341819727958,1511.7702260701851,0.2897189158952323,2176.5984,0.96,0.18129556173288525
8388,-0.8679050457235857,48.50435978949583,100.02130200469813,49.79057146578886,11.619250430274274,1488.9920205356227,0.29010320278771246,2197.7402,1.0,0.18111376578070026
8389,0.2852224443025908,53.757521970472155,100.57162822940226,52.0811782751974,10.441103774294579,1486.8025536793482,0.289744566747158,2198.666,1.0,0.18232678420211856
8390,-0.03164257411723992,52.40296574702094,101.31654056069634,48.77029950026873,9.490763328809408,1493.8349230931037,0.2894547276773814,2189.6992,0.9933333333333333,0.18281640061973936
8391,0.5730516962158196,55.064450880403186,100.95466871095202,49.81755956910898,11.961970384903275,1503.3122060836426,0.29022420330377924,2162.4812,0.9733333333333334,0.17893934869793843
8392,1.3762370322574529,53.55768323168974,100.89528412368516,49.457165773857994,10.202775697278833,1484.4185373448197,0.2879329595593207,2161.2708,0.9533333333333334,0.18632912129220658
8393,0.8839970099489147,49.13032034102093,104.13563407632371,47.95975473784972,10.557691408191229,1474.3430799712683,0.29274019196454204,2157.461,1.0,0.17050401396491
8394,0.14064718632920628,56.30102843473079,103.51978940321246,51.01984440278999,11.85478897149819,1509.897086401502,0.28963766834897237,2153.9268,1.0,0.18041461697683447
8395,0.3586211604072452,48.18012055561206,102.12411664159703,51.0872024592388,9.691518534255648,1495.1967672400297,0.2859280321162205,2173.0554,0.7733333333333333,0.19344420109040322
8396,0.6133007016019325,48.50472802134976,102.79953849901898,49.31576184629886,10.544192339680519,1519.4761371599266,0.28676122701289253,2190.5518,0.9533333333333334,0.1916184717632584
8397,-0.1552174989313787,52.08230993367033,97.2899483886798,51.64678286184837,11.003257595561273,1525.387921813442,0.29044887069560593,2209.4587,1.0,0.1805815897427664
